timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-22T07:03:08,codecarbon,205d796f-65df-4249-b866-ac5cada1d027,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.913227500001085,2.1496487083467974e-07,4.375227298850548e-08,42.5,3.877992176784517,20.0,5.792119701387593e-05,5.286670896002127e-06,2.721918277776341e-05,9.042705068764148e-05,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.3,3.0.1,28,13th Gen Intel(R) Core(TM) i7-13850HX,1,1 x NVIDIA RTX 3500 Ada Generation Laptop GPU,-71.2,46.8,31.67206573486328,machine,N,1.0
2025-05-22T07:24:18,codecarbon,2d77618d-82ac-4f51-a046-3b59f9893bfa,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.301905500004068,2.3040184352249125e-07,4.3456422133950615e-08,42.5,3.444423617876516,20.0,6.250020840284884e-05,5.067504053997418e-06,2.93530499999987e-05,9.692076245684496e-05,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.3,3.0.1,28,13th Gen Intel(R) Core(TM) i7-13850HX,1,1 x NVIDIA RTX 3500 Ada Generation Laptop GPU,-71.2,46.8,31.67206573486328,machine,N,1.0
2025-08-12T15:47:26,codecarbon,6f4e6ab8-f02c-4d4d-a6ca-55b7666cadeb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.903662600088865,3.249175659359324e-07,3.649257395857403e-08,42.5,3.5144015381785847,20.0,8.803951381786547e-05,7.282783603984599e-06,4.135741722226764e-05,0.0001366797146441,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.3,3.0.1,28,13th Gen Intel(R) Core(TM) i7-13850HX,1,1 x NVIDIA RTX 3500 Ada Generation Laptop GPU,-71.2,46.8,31.67206573486328,machine,N,1.0
2025-08-14T08:01:04,codecarbon,ecdc17c7-7444-4e82-a531-41cc60ef338b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.614508400001796,2.384987125098732e-07,4.247900181426336e-08,42.5,7.078169421466769,20.0,6.130587104169333e-05,1.021445261599821e-05,2.880646500004029e-05,0.0001003267886577,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.3,3.0.1,28,13th Gen Intel(R) Core(TM) i7-13850HX,1,1 x NVIDIA RTX 3500 Ada Generation Laptop GPU,-71.2,46.8,31.67206573486328,machine,N,1.0
2025-08-14T08:03:17,codecarbon,fb243d64-8a5f-4b95-b658-50ca782fc87a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.75077689999307,2.78032304775321e-07,5.8523544807108614e-08,42.5,26.23219769334573,20.0,5.6031070902665506e-05,3.4601138792000885e-05,2.6324766666625185e-05,0.00011695697636129158,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.3,3.0.1,28,13th Gen Intel(R) Core(TM) i7-13850HX,1,1 x NVIDIA RTX 3500 Ada Generation Laptop GPU,-71.2,46.8,31.67206573486328,machine,N,1.0
